chr	start	end	name	score	strand	cluster_ID	cluster_ACC
2	13597370	13625791	ENSTNIG00000016948	.	+	C588	PF00096
2	13597370	13625791	ENSTNIG00000016948	.	+	C771	PF00169
2	13630567	13633729	ENSTNIG00000016947	.	+	C771	PF00169
2	13663622	13665613	ENSTNIG00000016946	.	-	C771	PF00169
2	13667118	13679387	ENSTNIG00000016945	.	-	C771	PF00169
2	13681269	13696469	ENSTNIG00000016944	.	-	C977	PF00536
2	13681269	13696469	ENSTNIG00000016944	.	-	C1536	PF07647
2	13681269	13696469	ENSTNIG00000016944	.	-	C771	PF00169
2	13699694	13715692	ENSTNIG00000016943	.	+	C771	PF00169
2	13716515	13719590	ENSTNIG00000016942	.	-	C771	PF00169
2	13719707	13721650	ENSTNIG00000016941	.	+	C771	PF00169
2	13722173	13732325	ENSTNIG00000016940	.	-	C771	PF00169
2	13822571	13825274	ENSTNIG00000016930	.	-	C476	PF00069
2	13828594	13834807	ENSTNIG00000016929	.	-	C476	PF00069
2	13839352	13840857	ENSTNIG00000016928	.	-	C476	PF00069
2	13922560	13925599	ENSTNIG00000016923	.	-	C1094	PF00651
2	13922560	13925599	ENSTNIG00000016923	.	-	C1232	PF01344
2	13922560	13925599	ENSTNIG00000016923	.	-	C1526	PF07646
2	13922560	13925599	ENSTNIG00000016923	.	-	C1682	PF07707
2	13932038	13935901	ENSTNIG00000016922	.	+	C1094	PF00651
2	13932038	13935901	ENSTNIG00000016922	.	+	C1232	PF01344
2	13932038	13935901	ENSTNIG00000016922	.	+	C1526	PF07646
2	13932038	13935901	ENSTNIG00000016922	.	+	C1682	PF07707
2	18836529	18840122	ENSTNIG00000008875	.	+	C346	PF00047
2	18836529	18840122	ENSTNIG00000008875	.	+	C1598	PF07679
2	18836529	18840122	ENSTNIG00000008875	.	+	C1658	PF07686
2	20256820	20260284	ENSTNIG00000015687	.	-	C345	PF00047
2	20358110	20379966	ENSTNIG00000015694	.	-	C150	PF00018
2	20358110	20379966	ENSTNIG00000015694	.	-	C1548	PF07653
2	20385888	20389149	ENSTNIG00000000814	.	-	C150	PF00018
2	20385888	20389149	ENSTNIG00000000814	.	-	C1548	PF07653
2	20391286	20399260	ENSTNIG00000015695	.	-	C1548	PF07653
2	20649340	20654286	ENSTNIG00000015711	.	+	C913	PF00400
2	20657695	20658500	ENSTNIG00000015712	.	+	C913	PF00400
2	20660231	20665432	ENSTNIG00000015713	.	+	C913	PF00400
2	20668367	20669997	ENSTNIG00000015714	.	+	C913	PF00400
2	20675071	20684237	ENSTNIG00000015715	.	-	C913	PF00400
2	20684560	20686874	ENSTNIG00000015716	.	+	C913	PF00400
2	20687123	20688104	ENSTNIG00000015717	.	-	C913	PF00400
2	20688289	20689653	ENSTNIG00000002453	.	-	C913	PF00400
2	20689621	20691837	ENSTNIG00000015718	.	+	C913	PF00400
2	20692370	20694471	ENSTNIG00000015719	.	-	C913	PF00400
2	20698122	20705831	ENSTNIG00000015720	.	+	C913	PF00400
2	20707361	20711570	ENSTNIG00000017861	.	+	C913	PF00400
2	20712729	20720193	ENSTNIG00000017860	.	-	C913	PF00400
2	21017100	21019720	ENSTNIG00000001233	.	+	C852	PF00326
2	21017100	21019720	ENSTNIG00000001233	.	+	C1174	PF00930
2	21020356	21021902	ENSTNIG00000001179	.	+	C852	PF00326
2	21020356	21021902	ENSTNIG00000001179	.	+	C1174	PF00930
2	21022879	21023621	ENSTNIG00000017837	.	+	C852	PF00326
2	21022879	21023621	ENSTNIG00000017837	.	+	C1174	PF00930
20	514073	516725	ENSTNIG00000005374	.	-	C537	PF00083
20	514073	516725	ENSTNIG00000005374	.	-	C1666	PF07690
20	521219	525232	ENSTNIG00000005373	.	+	C537	PF00083
20	521219	525232	ENSTNIG00000005373	.	+	C1666	PF07690
20	535392	537022	ENSTNIG00000005372	.	-	C537	PF00083
20	535392	537022	ENSTNIG00000005372	.	-	C1666	PF07690
20	543656	548093	ENSTNIG00000001659	.	-	C537	PF00083
20	543656	548093	ENSTNIG00000001659	.	-	C1666	PF07690
20	562608	571905	ENSTNIG00000010136	.	+	C537	PF00083
20	562608	571905	ENSTNIG00000010136	.	+	C1666	PF07690
20	580509	582861	ENSTNIG00000010137	.	-	C537	PF00083
20	580509	582861	ENSTNIG00000010137	.	-	C1666	PF07690
20	649115	651944	ENSTNIG00000010148	.	+	C2	PF00001
20	667101	667554	ENSTNIG00000010149	.	-	C2	PF00001
20	668967	669366	ENSTNIG00000010150	.	-	C2	PF00001
20	697146	701642	ENSTNIG00000010154	.	+	C757	PF00169
20	768298	774028	ENSTNIG00000010160	.	-	C740	PF00168
20	785583	787508	ENSTNIG00000006854	.	-	C740	PF00168
20	802721	803731	ENSTNIG00000007200	.	+	C920	PF00431
20	1401665	1403097	ENSTNIG00000013001	.	-	C1713	PF07719
20	1874006	1875471	ENSTNIG00000000464	.	-	C90	PF00008
20	1879095	1887520	ENSTNIG00000013027	.	-	C90	PF00008
20	1895789	1896802	ENSTNIG00000013028	.	-	C90	PF00008
20	1900109	1900331	ENSTNIG00000001669	.	-	C90	PF00008
20	1902612	1907876	ENSTNIG00000013029	.	+	C90	PF00008
20	1908610	1911478	ENSTNIG00000013030	.	-	C90	PF00008
20	2844124	2847934	ENSTNIG00000013055	.	-	C272	PF00046
20	2880407	2883925	ENSTNIG00000013056	.	-	C272	PF00046
20	2900425	2909310	ENSTNIG00000013057	.	-	C272	PF00046
21	1145990	1163921	ENSTNIG00000016985	.	-	C417	PF00069
21	1167511	1174449	ENSTNIG00000016984	.	-	C417	PF00069
21	1189489	1200910	ENSTNIG00000016983	.	-	C417	PF00069
21	1206518	1209448	ENSTNIG00000016982	.	-	C417	PF00069
21	1210926	1213555	ENSTNIG00000016981	.	-	C417	PF00069
21	1214466	1216567	ENSTNIG00000016980	.	+	C417	PF00069
21	1218100	1220308	ENSTNIG00000016979	.	-	C417	PF00069
21	1686207	1687607	ENSTNIG00000009154	.	-	C523	PF00076
21	1689968	1693051	ENSTNIG00000009155	.	+	C523	PF00076
21	1743522	1754548	ENSTNIG00000009162	.	-	C3	PF00001
21	1764699	1767120	ENSTNIG00000009163	.	-	C3	PF00001
21	3974122	3976845	ENSTNIG00000009222	.	+	C191	PF00029
21	4143664	4148500	ENSTNIG00000001503	.	-	C807	PF00209
21	4376669	4378397	ENSTNIG00000009252	.	-	C446	PF00069
21	4382979	4401836	ENSTNIG00000009253	.	-	C446	PF00069
21	4409723	4414858	ENSTNIG00000009254	.	-	C745	PF00169
21	5591309	5597453	ENSTNIG00000014033	.	+	C217	PF00036
21_random	46427	48738	ENSTNIG00000008190	.	+	C416	PF00069
21_random	46427	48738	ENSTNIG00000008190	.	+	C926	PF00433
21_random	46427	48738	ENSTNIG00000008190	.	+	C1140	PF00787
21_random	54114	55918	ENSTNIG00000003808	.	-	C416	PF00069
21_random	54114	55918	ENSTNIG00000003808	.	-	C926	PF00433
21_random	54114	55918	ENSTNIG00000003808	.	-	C1113	PF00702
21_random	54114	55918	ENSTNIG00000003808	.	-	C1140	PF00787
21_random	56494	59850	ENSTNIG00000000115	.	+	C416	PF00069
21_random	56494	59850	ENSTNIG00000000115	.	+	C926	PF00433
21_random	56494	59850	ENSTNIG00000000115	.	+	C1113	PF00702
21_random	56494	59850	ENSTNIG00000000115	.	+	C1140	PF00787
21_random	61682	63129	ENSTNIG00000005576	.	+	C416	PF00069
21_random	61682	63129	ENSTNIG00000005576	.	+	C524	PF00076
21_random	61682	63129	ENSTNIG00000005576	.	+	C926	PF00433
21_random	61682	63129	ENSTNIG00000005576	.	+	C1113	PF00702
21_random	63141	64475	ENSTNIG00000005575	.	+	C524	PF00076
21_random	63141	64475	ENSTNIG00000005575	.	+	C1113	PF00702
21_random	68228	71163	ENSTNIG00000000209	.	+	C524	PF00076
21_random	76438	78015	ENSTNIG00000005574	.	-	C524	PF00076
21_random	1079930	1082434	ENSTNIG00000017753	.	-	C1031	PF00595
21_random	1087045	1090028	ENSTNIG00000017754	.	+	C1031	PF00595
21_random	1092944	1106945	ENSTNIG00000017755	.	-	C1031	PF00595
21_random	1115869	1116307	ENSTNIG00000017756	.	-	C1031	PF00595
21_random	1118588	1119885	ENSTNIG00000017757	.	+	C1031	PF00595
21_random	1126076	1127048	ENSTNIG00000017758	.	+	C1031	PF00595
21_random	1613099	1615865	ENSTNIG00000017783	.	-	C590	PF00096
21_random	2138457	2152955	ENSTNIG00000017550	.	+	C633	PF00097
21_random	2156291	2158217	ENSTNIG00000017551	.	+	C633	PF00097
21_random	2158581	2162189	ENSTNIG00000017552	.	-	C633	PF00097
21_random	2168354	2175581	ENSTNIG00000017553	.	+	C633	PF00097
21_random	2185825	2192032	ENSTNIG00000017554	.	-	C633	PF00097
21_random	2194843	2196147	ENSTNIG00000017555	.	-	C633	PF00097
21_random	2198360	2199836	ENSTNIG00000017556	.	-	C633	PF00097
21_random	3116449	3126304	ENSTNIG00000003617	.	+	C376	PF00059
21_random	3119374	3123693	ENSTNIG00000004866	.	-	C376	PF00059
21_random	3177554	3182531	ENSTNIG00000005436	.	-	C159	PF00021
2_random	479523	481551	ENSTNIG00000010309	.	-	C1210	PF01121
2_random	491628	492075	ENSTNIG00000010310	.	-	C1210	PF01121
2_random	512175	516205	ENSTNIG00000010311	.	+	C1210	PF01121
2_random	517796	520164	ENSTNIG00000010312	.	+	C1210	PF01121
2_random	559117	562208	ENSTNIG00000004928	.	-	C1210	PF01121
2_random	562212	563314	ENSTNIG00000000456	.	-	C1210	PF01121
2_random	567973	569677	ENSTNIG00000010307	.	+	C1210	PF01121
2_random	854633	861301	ENSTNIG00000013156	.	+	C790	PF00191
2_random	854633	861301	ENSTNIG00000013156	.	+	C1340	PF02162
3	289993	293940	ENSTNIG00000017178	.	+	C1062	PF00625
3	294202	297690	ENSTNIG00000017179	.	+	C396	PF00067
3	968863	970194	ENSTNIG00000017155	.	+	C391	PF00067
3	971534	975678	ENSTNIG00000017154	.	-	C391	PF00067
3	977350	982135	ENSTNIG00000017153	.	+	C391	PF00067
3	987931	992504	ENSTNIG00000017152	.	+	C391	PF00067
3	993114	995636	ENSTNIG00000017151	.	-	C391	PF00067
3	996760	998873	ENSTNIG00000017150	.	+	C391	PF00067
3	999481	1001286	ENSTNIG00000017149	.	-	C391	PF00067
3	1005833	1008184	ENSTNIG00000017148	.	-	C391	PF00067
3	1020456	1021447	ENSTNIG00000011102	.	-	C391	PF00067
3	1195991	1198676	ENSTNIG00000006587	.	-	C560	PF00089
3	1195991	1198676	ENSTNIG00000006587	.	-	C1019	PF00594
3	1200372	1204090	ENSTNIG00000006586	.	-	C560	PF00089
3	1200372	1204090	ENSTNIG00000006586	.	-	C1019	PF00594
3	1206536	1207404	ENSTNIG00000000090	.	-	C560	PF00089
3	1206536	1207404	ENSTNIG00000000090	.	-	C1019	PF00594
3	1209144	1210577	ENSTNIG00000001541	.	-	C560	PF00089
3	1209144	1210577	ENSTNIG00000001541	.	-	C1019	PF00594
3	1214959	1216426	ENSTNIG00000006585	.	+	C560	PF00089
3	1214959	1216426	ENSTNIG00000006585	.	+	C1019	PF00594
3	1262479	1264226	ENSTNIG00000000872	.	-	C144	PF00018
3	1262479	1264226	ENSTNIG00000000872	.	-	C1549	PF07653
3	1270970	1272160	ENSTNIG00000006581	.	+	C144	PF00018
3	1270970	1272160	ENSTNIG00000006581	.	+	C1549	PF07653
3	1274790	1279760	ENSTNIG00000006580	.	+	C144	PF00018
3	1274790	1279760	ENSTNIG00000006580	.	+	C1549	PF07653
3	1280269	1283275	ENSTNIG00000006579	.	-	C144	PF00018
3	1280269	1283275	ENSTNIG00000006579	.	-	C1549	PF07653
3	1309491	1314233	ENSTNIG00000002247	.	+	C746	PF00169
3	1319315	1320096	ENSTNIG00000000987	.	-	C746	PF00169
3	1321812	1322409	ENSTNIG00000000013	.	-	C746	PF00169
3	1322614	1323334	ENSTNIG00000000305	.	-	C746	PF00169
3	1335138	1336912	ENSTNIG00000005183	.	+	C746	PF00169
3	1402219	1403266	ENSTNIG00000010248	.	-	C508	PF00071
3	1402219	1403266	ENSTNIG00000010248	.	-	C1772	PF08477
3	1492227	1533190	ENSTNIG00000010257	.	-	C591	PF00096
3	1497336	1515229	ENSTNIG00000010252	.	-	C591	PF00096
3	1517467	1519145	ENSTNIG00000010253	.	+	C591	PF00096
3	1520439	1523445	ENSTNIG00000010254	.	-	C591	PF00096
3	1524495	1527948	ENSTNIG00000010255	.	+	C591	PF00096
3	1743777	1748234	ENSTNIG00000008347	.	-	C343	PF00047
3	1743777	1748234	ENSTNIG00000008347	.	-	C1590	PF07679
3	1743777	1748234	ENSTNIG00000008347	.	-	C1651	PF07686
3	1940321	1940531	ENSTNIG00000008338	.	+	C772	PF00170
3	1940321	1940531	ENSTNIG00000008338	.	+	C1346	PF02173
3	1940321	1940531	ENSTNIG00000008338	.	+	C1708	PF07716
3	1947436	1949707	ENSTNIG00000008337	.	+	C772	PF00170
3	1947436	1949707	ENSTNIG00000008337	.	+	C1346	PF02173
3	1947436	1949707	ENSTNIG00000008337	.	+	C1708	PF07716
3	1950519	1952662	ENSTNIG00000008336	.	-	C772	PF00170
3	1950519	1952662	ENSTNIG00000008336	.	-	C1346	PF02173
3	1950519	1952662	ENSTNIG00000008336	.	-	C1708	PF07716
3	1994976	2007733	ENSTNIG00000008334	.	+	C1708	PF07716
3	2400815	2407103	ENSTNIG00000008319	.	+	C4	PF00001
3	2408231	2409767	ENSTNIG00000008318	.	-	C4	PF00001
3	2410174	2412114	ENSTNIG00000008317	.	+	C4	PF00001
3	3449111	3454049	ENSTNIG00000013281	.	-	C415	PF00069
3	3457107	3488797	ENSTNIG00000013282	.	-	C415	PF00069
3	6404909	6407997	ENSTNIG00000014522	.	+	C1078	PF00642
3	6407669	6409212	ENSTNIG00000014521	.	+	C1078	PF00642
3	6411950	6435982	ENSTNIG00000014520	.	+	C1078	PF00642
3	7531154	7533642	ENSTNIG00000014472	.	+	C168	PF00023
3	7534333	7536042	ENSTNIG00000014471	.	-	C168	PF00023
3	8978289	8980306	ENSTNIG00000000951	.	-	C1328	PF01916
3	9055233	9064087	ENSTNIG00000005273	.	-	C1653	PF07686
3	9087916	9101054	ENSTNIG00000003858	.	-	C1653	PF07686
3	9216368	9217666	ENSTNIG00000000899	.	-	C214	PF00036
3	9825746	9826919	ENSTNIG00000000113	.	-	C1789	PF08652
3	10394137	10395952	ENSTNIG00000009756	.	+	C512	PF00071
3	10394137	10395952	ENSTNIG00000009756	.	+	C1771	PF08477
3	10624421	10629283	ENSTNIG00000009763	.	+	C1222	PF01284
3	10631449	10632676	ENSTNIG00000009764	.	+	C1222	PF01284
3	10658869	10662717	ENSTNIG00000009765	.	+	C1222	PF01284
3	10905260	10906847	ENSTNIG00000009788	.	-	C414	PF00069
3	10911284	10912783	ENSTNIG00000009789	.	+	C414	PF00069
3	10915400	10916728	ENSTNIG00000009790	.	-	C414	PF00069
3	10918849	10928095	ENSTNIG00000005468	.	+	C414	PF00069
3	11240647	11241511	ENSTNIG00000010434	.	+	C1381	PF02809
3	11242734	11245025	ENSTNIG00000010435	.	-	C1381	PF02809
3	11248602	11250317	ENSTNIG00000010436	.	+	C1381	PF02809
3	11250685	11252522	ENSTNIG00000000769	.	+	C1381	PF02809
3	11250685	11252522	ENSTNIG00000000769	.	+	C638	PF00097
3	11250685	11252522	ENSTNIG00000000769	.	+	C1058	PF00622
3	11253610	11259131	ENSTNIG00000010437	.	+	C638	PF00097
3	11253610	11259131	ENSTNIG00000010437	.	+	C1058	PF00622
3	11260185	11261243	ENSTNIG00000000145	.	-	C638	PF00097
3	11260185	11261243	ENSTNIG00000000145	.	-	C1058	PF00622
3	11261649	11264065	ENSTNIG00000010438	.	+	C638	PF00097
3	11261649	11264065	ENSTNIG00000010438	.	+	C1058	PF00622
3	11278565	11284275	ENSTNIG00000010439	.	-	C638	PF00097
3	11278565	11284275	ENSTNIG00000010439	.	-	C1058	PF00622
3	11310373	11312833	ENSTNIG00000010441	.	+	C1083	PF00643
3	11310373	11312833	ENSTNIG00000010441	.	+	C638	PF00097
3	11310373	11312833	ENSTNIG00000010441	.	+	C1058	PF00622
3	11317538	11319174	ENSTNIG00000010442	.	+	C1083	PF00643
3	11317538	11319174	ENSTNIG00000010442	.	+	C638	PF00097
3	11317538	11319174	ENSTNIG00000010442	.	+	C1058	PF00622
3	11320905	11329606	ENSTNIG00000010443	.	+	C1083	PF00643
3	11320905	11329606	ENSTNIG00000010443	.	+	C638	PF00097
3	11320905	11329606	ENSTNIG00000010443	.	+	C1058	PF00622
3	11332993	11337748	ENSTNIG00000010444	.	+	C1083	PF00643
3	11332993	11337748	ENSTNIG00000010444	.	+	C638	PF00097
3	11332993	11337748	ENSTNIG00000010444	.	+	C1058	PF00622
3	11339382	11343024	ENSTNIG00000010445	.	-	C1083	PF00643
3	11339382	11343024	ENSTNIG00000010445	.	-	C638	PF00097
3	11339382	11343024	ENSTNIG00000010445	.	-	C1058	PF00622
3	11345395	11346818	ENSTNIG00000010446	.	+	C1083	PF00643
3	11345395	11346818	ENSTNIG00000010446	.	+	C638	PF00097
3	11345395	11346818	ENSTNIG00000010446	.	+	C1058	PF00622
3	11349631	11351197	ENSTNIG00000010447	.	+	C1083	PF00643
3	11349631	11351197	ENSTNIG00000010447	.	+	C638	PF00097
3	11349631	11351197	ENSTNIG00000010447	.	+	C1058	PF00622
3	11610255	11611526	ENSTNIG00000001304	.	-	C257	PF00046
3	11613710	11617079	ENSTNIG00000018554	.	+	C257	PF00046
3	11617112	11618910	ENSTNIG00000001019	.	+	C257	PF00046
3	11962162	11964537	ENSTNIG00000018566	.	+	C6	PF00001
3	11965058	11974704	ENSTNIG00000018567	.	-	C6	PF00001
3	11965058	11974704	ENSTNIG00000018567	.	-	C527	PF00076
3	11978494	11979565	ENSTNIG00000000436	.	-	C527	PF00076
3	12028116	12029011	ENSTNIG00000018568	.	+	C527	PF00076
3	12031577	12037625	ENSTNIG00000018569	.	+	C527	PF00076
3	12100864	12104785	ENSTNIG00000018571	.	+	C527	PF00076
3	12967283	12968980	ENSTNIG00000011697	.	+	C882	PF00386
3	12973368	12976621	ENSTNIG00000011698	.	+	C882	PF00386
3	12985615	12989134	ENSTNIG00000011699	.	+	C882	PF00386
3	12989130	12990046	ENSTNIG00000011700	.	-	C413	PF00069
3	12990443	12992218	ENSTNIG00000011701	.	-	C413	PF00069
3	12993015	12994732	ENSTNIG00000011702	.	-	C413	PF00069
3	13362802	13363873	ENSTNIG00000011718	.	-	C407	PF00069
3	13372013	13380882	ENSTNIG00000011719	.	+	C407	PF00069
3	13384399	13387931	ENSTNIG00000011720	.	+	C407	PF00069
3	13390162	13391335	ENSTNIG00000011721	.	+	C407	PF00069
3	13393732	13395068	ENSTNIG00000001747	.	+	C407	PF00069
3	13410256	13417479	ENSTNIG00000011722	.	+	C407	PF00069
3	13418763	13421503	ENSTNIG00000011723	.	+	C407	PF00069
3	13577196	13578768	ENSTNIG00000003015	.	+	C143	PF00018
3	13584988	13587358	ENSTNIG00000003016	.	+	C143	PF00018
3	13641316	13642180	ENSTNIG00000000815	.	-	C747	PF00169
3	14087363	14089665	ENSTNIG00000014936	.	+	C411	PF00069
3	14150662	14154969	ENSTNIG00000014929	.	+	C1160	PF00856
3	14158034	14161127	ENSTNIG00000014928	.	+	C1160	PF00856
3	14163334	14166388	ENSTNIG00000014927	.	-	C1160	PF00856
3	14168784	14170062	ENSTNIG00000014926	.	-	C1160	PF00856
3	14170737	14173028	ENSTNIG00000002059	.	+	C1160	PF00856
3	14183084	14185292	ENSTNIG00000014925	.	+	C1160	PF00856
3	14186056	14187853	ENSTNIG00000001178	.	+	C1160	PF00856
3	14193387	14194757	ENSTNIG00000014924	.	-	C1160	PF00856
3	14195543	14198953	ENSTNIG00000014923	.	+	C1160	PF00856
3	14200061	14200669	ENSTNIG00000014922	.	-	C1160	PF00856
3	14207439	14209275	ENSTNIG00000014921	.	-	C1160	PF00856
3	14212051	14213579	ENSTNIG00000014920	.	+	C739	PF00168
3	14212051	14213579	ENSTNIG00000014920	.	+	C1160	PF00856
3	14217941	14221397	ENSTNIG00000014919	.	+	C739	PF00168
3	14217941	14221397	ENSTNIG00000014919	.	+	C1160	PF00856
3	14222005	14222747	ENSTNIG00000014918	.	-	C739	PF00168
3	14222005	14222747	ENSTNIG00000014918	.	-	C1160	PF00856
3	14224803	14228804	ENSTNIG00000014917	.	+	C739	PF00168
3	14224803	14228804	ENSTNIG00000014917	.	+	C1160	PF00856
3	14232544	14234391	ENSTNIG00000014916	.	+	C739	PF00168
3	14254810	14279062	ENSTNIG00000014915	.	+	C739	PF00168
3	14365828	14372643	ENSTNIG00000003222	.	-	C410	PF00069
3	14374104	14375154	ENSTNIG00000004284	.	+	C410	PF00069
3	14411987	14415719	ENSTNIG00000004278	.	-	C559	PF00089
3	14417456	14420087	ENSTNIG00000011309	.	-	C559	PF00089
3	14417456	14420087	ENSTNIG00000011309	.	-	C1076	PF00641
3	14428024	14429914	ENSTNIG00000011308	.	-	C559	PF00089
3	14428024	14429914	ENSTNIG00000011308	.	-	C1076	PF00641
3	14433020	14438714	ENSTNIG00000011307	.	+	C559	PF00089
3	14433020	14438714	ENSTNIG00000011307	.	+	C1076	PF00641
3	14449619	14452766	ENSTNIG00000011306	.	-	C559	PF00089
3	14449619	14452766	ENSTNIG00000011306	.	-	C1076	PF00641
3	14457675	14459263	ENSTNIG00000011305	.	+	C559	PF00089
3	14457675	14459263	ENSTNIG00000011305	.	+	C1076	PF00641
3	14462727	14464906	ENSTNIG00000011304	.	-	C1076	PF00641
3	14492981	14496279	ENSTNIG00000011299	.	-	C506	PF00071
3	14492981	14496279	ENSTNIG00000011299	.	-	C1769	PF08477
3	14500074	14502204	ENSTNIG00000011298	.	+	C506	PF00071
3	14500074	14502204	ENSTNIG00000011298	.	+	C1769	PF08477
3	14502376	14505136	ENSTNIG00000011297	.	+	C506	PF00071
3	14502376	14505136	ENSTNIG00000011297	.	+	C1769	PF08477
3	14507870	14515497	ENSTNIG00000011296	.	-	C506	PF00071
3	14507870	14515497	ENSTNIG00000011296	.	-	C1769	PF08477
3	15161457	15165072	ENSTNIG00000006160	.	-	C976	PF00536
3	15161457	15165072	ENSTNIG00000006160	.	-	C1537	PF07647
3	15165571	15166742	ENSTNIG00000001588	.	-	C976	PF00536
3	15165571	15166742	ENSTNIG00000001588	.	-	C1537	PF07647
3	15168401	15173206	ENSTNIG00000006159	.	-	C976	PF00536
3	15168401	15173206	ENSTNIG00000006159	.	-	C1537	PF07647
3	15174711	15176012	ENSTNIG00000006158	.	+	C976	PF00536
3	15174711	15176012	ENSTNIG00000006158	.	+	C1537	PF07647
3	15177099	15177970	ENSTNIG00000000236	.	-	C976	PF00536
3	15177099	15177970	ENSTNIG00000000236	.	-	C1537	PF07647
3	15180911	15183062	ENSTNIG00000006157	.	-	C976	PF00536
3	15180911	15183062	ENSTNIG00000006157	.	-	C1537	PF07647
3	15184637	15188013	ENSTNIG00000003209	.	+	C976	PF00536
3	15184637	15188013	ENSTNIG00000003209	.	+	C1537	PF07647
3	15189014	15193593	ENSTNIG00000019576	.	-	C976	PF00536
3	15189014	15193593	ENSTNIG00000019576	.	-	C1537	PF07647
3	15195551	15199534	ENSTNIG00000003208	.	+	C976	PF00536
3	15195551	15199534	ENSTNIG00000003208	.	+	C1537	PF07647
3	15206191	15209982	ENSTNIG00000003207	.	+	C976	PF00536
3	15206191	15209982	ENSTNIG00000003207	.	+	C1537	PF07647
3	15213022	15220309	ENSTNIG00000019521	.	+	C976	PF00536
3	15213022	15220309	ENSTNIG00000019521	.	+	C1537	PF07647
3	15215074	15216302	ENSTNIG00000019537	.	-	C976	PF00536
3	15215074	15216302	ENSTNIG00000019537	.	-	C1537	PF07647
3	15228495	15229930	ENSTNIG00000001206	.	+	C976	PF00536
3	15228495	15229930	ENSTNIG00000001206	.	+	C1537	PF07647
3	15229970	15231376	ENSTNIG00000003147	.	+	C976	PF00536
3	15229970	15231376	ENSTNIG00000003147	.	+	C1537	PF07647
3	15232465	15234122	ENSTNIG00000003148	.	-	C976	PF00536
3	15232465	15234122	ENSTNIG00000003148	.	-	C1537	PF07647
3	15244366	15246938	ENSTNIG00000000992	.	-	C592	PF00096
3	15247954	15248870	ENSTNIG00000004926	.	+	C592	PF00096
3	15249643	15255277	ENSTNIG00000006487	.	+	C592	PF00096
3	15255495	15257967	ENSTNIG00000006488	.	-	C592	PF00096
3	15261459	15266193	ENSTNIG00000001159	.	+	C902	PF00400
3	15273262	15275809	ENSTNIG00000006489	.	-	C902	PF00400
3	15283156	15285872	ENSTNIG00000006490	.	-	C902	PF00400
3	15286926	15289524	ENSTNIG00000006491	.	+	C902	PF00400
3	15290609	15298728	ENSTNIG00000006492	.	-	C902	PF00400
3	15370661	15373334	ENSTNIG00000006502	.	+	C142	PF00018
3	15370661	15373334	ENSTNIG00000006502	.	+	C1546	PF07653
3	15378182	15378983	ENSTNIG00000006503	.	+	C142	PF00018
3	15378182	15378983	ENSTNIG00000006503	.	+	C1546	PF07653
3	15383103	15384662	ENSTNIG00000014432	.	+	C142	PF00018
3	15383103	15384662	ENSTNIG00000014432	.	+	C1546	PF07653
3	15390771	15394178	ENSTNIG00000006504	.	+	C142	PF00018
3	15390771	15394178	ENSTNIG00000006504	.	+	C1546	PF07653
3	15397930	15399120	ENSTNIG00000000443	.	+	C142	PF00018
3	15397930	15399120	ENSTNIG00000000443	.	+	C1546	PF07653
3	15400389	15402993	ENSTNIG00000006505	.	-	C142	PF00018
3	15400389	15402993	ENSTNIG00000006505	.	-	C1546	PF07653
3	15410624	15413635	ENSTNIG00000006506	.	+	C142	PF00018
3	15410624	15413635	ENSTNIG00000006506	.	+	C1546	PF07653
4	675247	677325	ENSTNIG00000000382	.	-	C725	PF00157
4	678361	679726	ENSTNIG00000010869	.	+	C725	PF00157
4	678361	679726	ENSTNIG00000010869	.	+	C1506	PF06809
4	680594	689737	ENSTNIG00000010868	.	+	C725	PF00157
4	680594	689737	ENSTNIG00000010868	.	+	C1506	PF06809
4	691461	693427	ENSTNIG00000013252	.	+	C725	PF00157
4	691461	693427	ENSTNIG00000013252	.	+	C1506	PF06809
4	694678	699448	ENSTNIG00000013251	.	+	C725	PF00157
4	694678	699448	ENSTNIG00000013251	.	+	C1506	PF06809
4	699572	702872	ENSTNIG00000013250	.	-	C725	PF00157
4	699572	702872	ENSTNIG00000013250	.	-	C1506	PF06809
4	703565	704026	ENSTNIG00000013249	.	+	C725	PF00157
4	703565	704026	ENSTNIG00000013249	.	+	C1506	PF06809
4	704985	710034	ENSTNIG00000013248	.	-	C725	PF00157
4	704985	710034	ENSTNIG00000013248	.	-	C1506	PF06809
4	714914	715837	ENSTNIG00000013247	.	+	C725	PF00157
4	714914	715837	ENSTNIG00000013247	.	+	C1506	PF06809
4	716149	719071	ENSTNIG00000013246	.	-	C725	PF00157
4	716149	719071	ENSTNIG00000013246	.	-	C1506	PF06809
4	723392	724329	ENSTNIG00000013245	.	-	C725	PF00157
4	723392	724329	ENSTNIG00000013245	.	-	C1506	PF06809
4	725303	735911	ENSTNIG00000013243	.	-	C725	PF00157
4	725303	735911	ENSTNIG00000013243	.	-	C1506	PF06809
4	727253	729725	ENSTNIG00000013244	.	+	C725	PF00157
4	727253	729725	ENSTNIG00000013244	.	+	C1506	PF06809
4	736486	737495	ENSTNIG00000001144	.	+	C725	PF00157
4	736486	737495	ENSTNIG00000001144	.	+	C1506	PF06809
4	737503	740180	ENSTNIG00000013242	.	-	C725	PF00157
4	737503	740180	ENSTNIG00000013242	.	-	C1506	PF06809
4	743568	752693	ENSTNIG00000013241	.	+	C725	PF00157
