Ensembl Gene ID	Pfam ID
ENSG00000117625	PF01448
ENSG00000117625	PF00249
ENSG00000117625	PF00249
ENSG00000179094	
ENSG00000275430	
ENSG00000117625	PF01448
ENSG00000117625	PF00249
ENSG00000116857	PF05434
ENSG00000115648	PF04698
ENSG00000166948	PF01841
ENSG00000166948	PF00927
ENSG00000166948	PF00927
ENSG00000166948	PF00868
ENSG00000177697	PF00335
ENSG00000116857	PF05434
ENSG00000177697	PF00335
ENSG00000115648	
ENSG00000012048	PF00097
ENSG00000183317	PF14575
ENSG00000126733	PF02437
ENSG00000166948	PF00927
ENSG00000166948	PF01841
ENSG00000166948	PF00868
ENSG00000115648	PF04698
ENSG00000012048	PF00097
ENSG00000012048	PF00533
ENSG00000012048	PF00533
ENSG00000115648	PF04698
ENSG00000117625	PF01448
ENSG00000117625	PF00249
ENSG00000117625	PF00249
ENSG00000126733	PF02437
ENSG00000147257	PF01153
ENSG00000147257	PF01153
ENSG00000175764	
ENSG00000147257	PF01153
ENSG00000126733	PF02437
ENSG00000141519	PF08647
ENSG00000175764	
ENSG00000012048	PF00533
ENSG00000171180	PF13853
ENSG00000126733	PF02437
ENSG00000117625	PF01448
ENSG00000012048	PF00533
ENSG00000012048	PF00097
ENSG00000126733	
ENSG00000141519	
ENSG00000012048	PF00533
ENSG00000146828	PF00324
ENSG00000104142	PF00637
ENSG00000104142	PF05131
ENSG00000117625	PF01448
ENSG00000117625	PF00249
ENSG00000117625	PF00249
ENSG00000175764	
ENSG00000141519	
ENSG00000117625	
ENSG00000126733	
ENSG00000104142	
ENSG00000124588	PF02525
ENSG00000012048	
ENSG00000117625	PF00249
ENSG00000116857	PF05434
ENSG00000275269	PF13895
ENSG00000183317	PF14575
ENSG00000183317	PF07714
ENSG00000104142	
ENSG00000141519	
ENSG00000084110	PF00221
ENSG00000012048	
ENSG00000275269	PF13895
ENSG00000117625	
ENSG00000147257	PF01153
ENSG00000147257	PF01153
ENSG00000116857	PF05434
ENSG00000126733	
ENSG00000275269	PF13895
ENSG00000012048	PF00097
ENSG00000012048	PF12820
ENSG00000141519	
ENSG00000282323	
ENSG00000012048	PF00097
ENSG00000012048	PF12820
ENSG00000275269	PF13895
ENSG00000126733	
ENSG00000175764	PF03133
ENSG00000126934	
ENSG00000012048	PF12820
ENSG00000012048	PF12820
ENSG00000012048	PF00097
ENSG00000180347	PF14723
ENSG00000180347	PF14722
ENSG00000141519	
ENSG00000012048	PF12820
ENSG00000012048	PF13445
ENSG00000175764	PF03133
ENSG00000183317	PF14575
ENSG00000183317	PF00041
ENSG00000012048	PF00097
ENSG00000116857	PF05434
ENSG00000180347	PF14723
ENSG00000180347	PF14722
ENSG00000012048	PF12820
ENSG00000116857	PF05434
ENSG00000012048	PF12820
ENSG00000012048	PF00097
ENSG00000116857	PF05434
ENSG00000012048	PF12820
ENSG00000116857	PF05434
ENSG00000012048	PF00097
ENSG00000116857	PF05434
ENSG00000013441	PF00069
ENSG00000012048	PF00097
ENSG00000143486	PF01253
ENSG00000180347	PF14722
ENSG00000084110	PF12053
ENSG00000012048	PF15227
ENSG00000143486	PF01253
ENSG00000012048	
ENSG00000180347	PF14722
ENSG00000180347	PF14723
ENSG00000124788	PF12547
ENSG00000124788	PF08517
ENSG00000126934	PF00069
ENSG00000084110	PF00221
ENSG00000164190	PF12830
ENSG00000164190	PF12765
ENSG00000141519	
ENSG00000084110	PF12053
ENSG00000170099	PF00079
ENSG00000084110	PF00221
ENSG00000143486	
ENSG00000189325	PF15661
ENSG00000188828	PF02931
ENSG00000188828	PF02932
ENSG00000143486	
ENSG00000171992	
ENSG00000180347	PF14722
ENSG00000180347	PF14723
ENSG00000084110	PF00221
ENSG00000164190	PF12830
ENSG00000164190	PF12765
ENSG00000143486	
ENSG00000274576	PF07686
ENSG00000180347	PF14723
ENSG00000180347	PF14722
ENSG00000171992	
ENSG00000183317	PF07714
ENSG00000183317	PF00041
ENSG00000183317	PF00041
ENSG00000183317	PF00536
ENSG00000183317	PF01404
ENSG00000183317	PF14575
ENSG00000141519	PF08647
ENSG00000084110	PF00221
ENSG00000166869	PF13499
ENSG00000166869	PF13202
ENSG00000188828	
ENSG00000183317	
ENSG00000161381	
ENSG00000183317	PF01404
ENSG00000183317	PF07714
ENSG00000183317	PF00536
ENSG00000183317	PF00041
ENSG00000183317	PF00041
ENSG00000183317	PF01404
ENSG00000183317	PF14575
ENSG00000171992	
ENSG00000124788	PF12547
ENSG00000124788	PF08517
ENSG00000170099	PF00079
ENSG00000171992	
ENSG00000183317	PF14575
ENSG00000161381	PF01437
ENSG00000170099	PF00079
ENSG00000084110	PF00221
ENSG00000164190	
ENSG00000186115	PF00067
ENSG00000236446	PF15623
ENSG00000164190	
ENSG00000161381	
ENSG00000186115	PF00067
ENSG00000180720	PF00001
ENSG00000099804	PF00179
ENSG00000013441	
ENSG00000186115	
ENSG00000151640	PF01979
ENSG00000186115	PF00067
ENSG00000099804	PF00179
ENSG00000099804	PF00179
ENSG00000172940	PF00083
ENSG00000099804	PF00179
ENSG00000186115	PF00067
ENSG00000151640	PF01979
ENSG00000161381	
ENSG00000124588	PF02525
ENSG00000172940	
ENSG00000161381	
ENSG00000013441	PF00069
ENSG00000105639	PF07714
ENSG00000105639	PF07714
ENSG00000198917	PF02598
ENSG00000013441	PF00069
ENSG00000167825	PF13853
ENSG00000161381	
ENSG00000124588	PF02525
ENSG00000161381	
ENSG00000198917	PF02598
ENSG00000013441	PF00069
ENSG00000129515	PF09325
ENSG00000105639	PF07714
ENSG00000105639	PF07714
ENSG00000146828	PF00324
ENSG00000159023	PF08736
ENSG00000159023	PF09379
ENSG00000159023	PF00373
ENSG00000159023	PF05902
ENSG00000159023	PF09380
ENSG00000159023	PF04382
ENSG00000092853	
ENSG00000177212	PF13853
ENSG00000155962	PF13409
ENSG00000155962	PF13410
ENSG00000087460	PF00503
ENSG00000105639	PF07714
ENSG00000105639	PF07714
ENSG00000186231	PF07707
ENSG00000186231	PF01344
ENSG00000186231	PF01344
ENSG00000186231	PF01344
ENSG00000186231	PF00651
ENSG00000129317	PF01142
ENSG00000087460	
ENSG00000186231	PF00651
ENSG00000155962	
ENSG00000186231	PF07707
ENSG00000104213	PF13927
ENSG00000013441	PF00069
ENSG00000167346	PF00413
ENSG00000129317	PF01142
ENSG00000186231	PF07707
ENSG00000186231	PF01344
ENSG00000186231	PF01344
ENSG00000186231	PF01344
ENSG00000104213	PF13927
ENSG00000129317	PF01142
ENSG00000146828	PF03522
ENSG00000146828	PF00324
ENSG00000167346	PF00413
ENSG00000146828	PF00324
ENSG00000100721	PF01840
ENSG00000087460	PF00503
ENSG00000146828	PF00324
ENSG00000092853	
ENSG00000100721	PF01840
ENSG00000112116	PF06083
ENSG00000092853	
ENSG00000087460	
ENSG00000137218	PF02174
ENSG00000092853	
ENSG00000176769	PF01846
ENSG00000176769	PF01846
ENSG00000137218	PF02174
ENSG00000100721	PF01840
ENSG00000129317	PF01142
ENSG00000137218	
ENSG00000087460	PF00503
ENSG00000129317	PF01142
ENSG00000087460	PF00503
ENSG00000137218	PF02174
ENSG00000100721	PF01840
ENSG00000129317	PF01142
ENSG00000124588	PF02525
ENSG00000186231	PF01344
ENSG00000155380	PF07690
ENSG00000275079	PF13833
ENSG00000275079	PF01553
ENSG00000186231	PF00651
ENSG00000186231	PF07707
ENSG00000186231	PF01344
ENSG00000186231	PF01344
ENSG00000186231	PF01344
ENSG00000129317	PF01142
ENSG00000172340	PF08442
ENSG00000172340	PF00549
ENSG00000103855	PF07686
ENSG00000087460	
ENSG00000100721	PF01840
ENSG00000129317	
ENSG00000155380	PF07690
ENSG00000172340	PF08442
ENSG00000172340	PF00549
ENSG00000275079	PF13833
ENSG00000275079	PF01553
ENSG00000155380	PF07690
ENSG00000175206	PF00212
ENSG00000100721	PF01840
ENSG00000159023	PF05902
ENSG00000159023	PF09379
ENSG00000159023	PF09380
ENSG00000159023	PF00373
ENSG00000159023	PF08736
ENSG00000159023	PF04382
ENSG00000124588	PF02525
ENSG00000172340	PF08442
ENSG00000172340	PF00549
ENSG00000155380	PF07690
ENSG00000100721	PF01840
ENSG00000172340	PF08442
ENSG00000175206	PF00212
ENSG00000100721	PF01840
ENSG00000033627	PF01496
ENSG00000175206	PF00212
ENSG00000155380	PF07690
ENSG00000186231	PF01344
ENSG00000275079	PF13833
ENSG00000033627	PF01496
ENSG00000223481	PF00664
ENSG00000223481	PF00005
ENSG00000124588	PF02525
ENSG00000033627	PF01496
ENSG00000033627	PF01496
ENSG00000124588	PF02525
ENSG00000178381	PF01428
ENSG00000178381	PF01428
ENSG00000124588	PF02525
ENSG00000223481	PF00005
ENSG00000223481	PF00664
ENSG00000087460	PF00503
ENSG00000178381	PF01428
ENSG00000124588	
ENSG00000143412	PF00191
ENSG00000143412	PF00191
ENSG00000143412	PF00191
ENSG00000143412	PF00191
ENSG00000178381	PF01428
ENSG00000178381	PF01428
ENSG00000102710	PF12090
ENSG00000102710	PF12090
ENSG00000178381	
ENSG00000033627	PF01496
ENSG00000087460	PF00503
ENSG00000129515	PF00787
ENSG00000129515	PF09325
ENSG00000169180	PF08389
ENSG00000169180	PF03810
ENSG00000033627	PF01496
ENSG00000033627	PF01496
ENSG00000169180	
ENSG00000146950	PF08687
ENSG00000146950	PF08688
ENSG00000146950	PF00595
ENSG00000102710	PF12090
ENSG00000102710	PF12090
ENSG00000033627	PF01496
ENSG00000146828	PF00324
ENSG00000033627	PF01496
ENSG00000087460	PF00503
ENSG00000100416	PF03054
ENSG00000170638	PF01963
ENSG00000087460	PF00503
ENSG00000033627	PF01496
ENSG00000146950	PF08687
ENSG00000076641	PF15347
ENSG00000159023	PF04382
ENSG00000159023	PF09380
ENSG00000159023	PF08736
ENSG00000159023	PF00373
ENSG00000159023	PF05902
ENSG00000033627	PF01496
ENSG00000169180	PF08389
ENSG00000169180	PF03810
ENSG00000087460	PF00503
ENSG00000033627	PF01496
ENSG00000065183	PF12894
ENSG00000065183	PF04003
ENSG00000065183	PF00400
ENSG00000065183	PF00400
ENSG00000065183	PF00400
ENSG00000065183	PF00400
ENSG00000065183	PF00400
ENSG00000065183	PF00400
ENSG00000065183	PF00400
ENSG00000169180	
ENSG00000087460	PF00503
ENSG00000102710	
ENSG00000170638	PF01963
ENSG00000146950	PF08687
ENSG00000087460	PF00503
ENSG00000129515	
ENSG00000186090	PF02932
ENSG00000102710	PF12090
ENSG00000102710	PF12090
ENSG00000102710	PF12090
ENSG00000102710	PF12090
ENSG00000169180	
ENSG00000129515	PF00787
ENSG00000065308	PF08390
ENSG00000065308	PF03798
ENSG00000087460	
ENSG00000196632	PF00069
ENSG00000196632	PF12202
ENSG00000159023	PF00373
ENSG00000159023	PF09379
ENSG00000159023	PF09380
ENSG00000159023	PF08736
ENSG00000159023	PF04382
ENSG00000159023	PF05902
ENSG00000196289	PF04111
ENSG00000169180	
ENSG00000129515	PF00787
ENSG00000086598	PF01105
ENSG00000129515	PF00787
ENSG00000070047	PF13639
ENSG00000070047	PF00628
ENSG00000033627	PF01496
ENSG00000129515	
ENSG00000186090	PF02932
ENSG00000033627	PF01496
ENSG00000102710	PF12090
ENSG00000102710	PF12090
ENSG00000065183	
ENSG00000129515	PF00787
ENSG00000033627	PF01496
ENSG00000159023	PF09380
ENSG00000159023	PF08736
ENSG00000159023	PF09379
ENSG00000159023	PF00373
ENSG00000159023	PF04382
ENSG00000086598	PF01105
ENSG00000196632	PF12202
ENSG00000196632	PF00069
ENSG00000159023	PF08736
ENSG00000159023	PF09380
ENSG00000159023	PF04382
ENSG00000159023	PF00373
ENSG00000196632	
ENSG00000170638	PF01963
ENSG00000124181	PF00388
ENSG00000124181	PF00168
ENSG00000124181	PF00017
ENSG00000124181	PF00017
ENSG00000124181	PF00018
ENSG00000124181	PF00387
ENSG00000100416	PF03054
ENSG00000176697	PF00243
ENSG00000196632	PF12202
ENSG00000196632	PF00069
ENSG00000170638	PF01963
ENSG00000086598	PF01105
ENSG00000103855	PF07686
ENSG00000103855	PF07686
ENSG00000103855	PF13927
ENSG00000103855	PF13927
ENSG00000176697	PF00243
ENSG00000100416	PF03054
ENSG00000169180	
ENSG00000100416	PF03054
ENSG00000169180	PF08389
ENSG00000184110	PF05470
ENSG00000184110	PF01399
ENSG00000196632	PF12202
ENSG00000196632	PF00069
ENSG00000159023	PF00373
ENSG00000159023	PF09379
ENSG00000159023	PF09380
ENSG00000159023	PF08736
ENSG00000159023	PF04382
ENSG00000159023	PF05902
ENSG00000186090	PF02931
ENSG00000186090	PF02932
ENSG00000159023	PF09379
ENSG00000159023	PF04382
ENSG00000159023	PF08736
ENSG00000159023	PF05902
ENSG00000159023	PF09380
ENSG00000159023	PF00373
ENSG00000103855	PF13927
ENSG00000103855	PF08205
ENSG00000103855	PF07686
ENSG00000103855	PF07686
ENSG00000184110	PF05470
ENSG00000184110	PF01399
ENSG00000103855	PF07686
ENSG00000169180	PF03810
ENSG00000169180	PF08389
ENSG00000184110	PF05470
ENSG00000186090	PF02932
ENSG00000124181	PF00388
ENSG00000124181	PF00168
ENSG00000124181	PF00017
ENSG00000124181	PF00017
ENSG00000124181	PF00018
ENSG00000124181	PF00387
ENSG00000169180	
ENSG00000103855	PF07686
ENSG00000103855	PF07686
ENSG00000103855	PF13927
ENSG00000103855	PF13927
ENSG00000169180	
ENSG00000176697	PF00243
ENSG00000184110	PF01399
ENSG00000184110	PF05470
ENSG00000103855	
ENSG00000176697	PF00243
ENSG00000087460	PF00503
ENSG00000176697	PF00243
ENSG00000176697	PF00243
ENSG00000129484	PF02877
ENSG00000129484	PF05406
ENSG00000129484	PF00644
ENSG00000176697	PF00243
ENSG00000033627	PF01496
ENSG00000070047	PF13639
ENSG00000070047	PF00628
ENSG00000176697	PF00243
ENSG00000100416	PF03054
ENSG00000184110	PF05470
ENSG00000184110	PF01399
ENSG00000105518	
ENSG00000206506	PF00129
ENSG00000206506	PF07654
ENSG00000176697	
ENSG00000070047	PF13639
ENSG00000070047	PF00628
ENSG00000184110	PF05470
ENSG00000176697	PF00243
ENSG00000133980	
ENSG00000165698	PF15120
ENSG00000176697	PF00243
ENSG00000184110	PF05470
ENSG00000070047	PF13639
ENSG00000070047	PF00628
ENSG00000206506	PF07654
ENSG00000206506	PF00129
ENSG00000070047	PF13639
ENSG00000070047	PF00628
ENSG00000165698	PF15120
ENSG00000103855	
ENSG00000181143	PF01390
ENSG00000181143	PF01390
ENSG00000181143	PF01390
ENSG00000181143	PF01390
ENSG00000181143	PF01390
ENSG00000181143	PF01390
ENSG00000181143	PF01390
ENSG00000181143	PF01390
ENSG00000181143	PF01390
ENSG00000181143	PF01390
ENSG00000181143	PF01390
ENSG00000181143	PF01390
ENSG00000181143	PF01390
ENSG00000181143	PF01390
ENSG00000181143	PF01390
ENSG00000181143	PF01390
ENSG00000176697	PF00243
ENSG00000129484	PF02877
ENSG00000129484	PF00644
ENSG00000129484	PF05406
ENSG00000103855	
ENSG00000103855	PF07686
ENSG00000181143	PF01390
ENSG00000181143	PF01390
ENSG00000181143	PF01390
ENSG00000181143	PF01390
ENSG00000181143	PF01390
ENSG00000165698	PF15120
ENSG00000129484	
ENSG00000176697	PF00243
ENSG00000103855	
ENSG00000181143	PF01390
ENSG00000181143	PF01390
ENSG00000181143	PF01390
ENSG00000181143	PF01390
ENSG00000181143	PF01390
ENSG00000181143	PF01390
ENSG00000181143	PF01390
ENSG00000181143	PF01390
ENSG00000181143	PF01390
ENSG00000133980	PF01527
ENSG00000103855	PF07686
ENSG00000181143	PF01390
ENSG00000181143	PF01390
ENSG00000181143	PF01390
ENSG00000181143	PF01390
ENSG00000181143	PF01390
ENSG00000181143	PF01390
ENSG00000181143	PF01390
ENSG00000181143	PF01390
ENSG00000181143	PF01390
ENSG00000176697	PF00243
ENSG00000129484	PF02877
ENSG00000129484	PF00644
ENSG00000129484	PF05406
ENSG00000267978	PF12440
ENSG00000267978	PF01454
ENSG00000176697	PF00243
ENSG00000103855	PF07686
ENSG00000103855	PF13927
ENSG00000267978	PF12440
ENSG00000176697	PF00243
ENSG00000103855	PF13927
ENSG00000176697	PF00243
ENSG00000267978	PF12440
ENSG00000176697	PF00243
ENSG00000267978	PF12440
ENSG00000164744	PF07738
ENSG00000204524	PF13912
ENSG00000204524	PF00096
ENSG00000204524	PF00096
ENSG00000204524	PF00096
ENSG00000204524	PF00096
ENSG00000204524	PF00096
ENSG00000103855	PF08205
ENSG00000206506	PF00129
ENSG00000206506	PF07654
ENSG00000206506	PF00129
ENSG00000101306	PF00069
ENSG00000124181	
ENSG00000153113	PF00748
ENSG00000129484	PF00644
ENSG00000129484	PF02877
ENSG00000206506	PF00129
ENSG00000206506	PF07654
ENSG00000103226	PF13620
ENSG00000103855	PF07686
ENSG00000103855	PF13927
ENSG00000204524	PF00096
ENSG00000204524	PF00096
ENSG00000204524	PF00096
ENSG00000204524	PF00096
ENSG00000204524	PF01352
ENSG00000204524	PF13912
ENSG00000101306	PF00069
ENSG00000124181	
ENSG00000124181	PF00168
ENSG00000124181	PF00387
ENSG00000124181	
ENSG00000242114	PF10558
ENSG00000006116	PF00822
ENSG00000124181	
ENSG00000275619	PF15387
ENSG00000275619	PF15387
ENSG00000111540	PF00071
ENSG00000206506	PF07654
ENSG00000206506	PF00129
ENSG00000242114	PF10558
ENSG00000103226	PF13620
ENSG00000105640	PF01775
ENSG00000111540	PF00071
ENSG00000105085	PF15693
ENSG00000105085	PF15694
ENSG00000105085	PF08711
ENSG00000206460	
ENSG00000105640	PF01775
ENSG00000242114	PF10558
ENSG00000112175	PF00688
ENSG00000112175	PF00019
ENSG00000103226	
ENSG00000242114	PF10558
ENSG00000100416	PF03054
ENSG00000169432	PF06512
ENSG00000169432	PF11933
ENSG00000169432	PF00520
ENSG00000169432	PF00520
ENSG00000169432	PF00520
ENSG00000169432	PF00520
ENSG00000184110	PF05470
ENSG00000184110	PF01399
ENSG00000105085	PF08711
ENSG00000242114	PF10558
ENSG00000164744	PF07738
ENSG00000105085	PF08711
ENSG00000164744	PF07738
ENSG00000198646	
ENSG00000275947	PF15190
ENSG00000105085	PF08711
ENSG00000188636	PF16297
ENSG00000274254	PF00047
ENSG00000274254	PF00047
ENSG00000100416	PF03054
ENSG00000105085	PF08711
ENSG00000169432	PF11933
ENSG00000169432	PF06512
ENSG00000169432	PF00520
ENSG00000169432	PF00520
ENSG00000169432	PF00520
ENSG00000169432	PF00520
ENSG00000105640	PF01775
ENSG00000105085	
ENSG00000255398	PF00001
ENSG00000164744	PF07738
ENSG00000275947	PF15190
ENSG00000111540	PF00071
ENSG00000105640	PF01775
ENSG00000125746	PF00400
ENSG00000125746	PF00400
ENSG00000125746	PF00400
ENSG00000125746	PF00400
ENSG00000125746	PF00400
ENSG00000125746	PF03451
ENSG00000182782	PF00001
ENSG00000105518	PF13664
ENSG00000102710	PF12090
ENSG00000105640	PF01775
ENSG00000156471	PF03034
ENSG00000169432	PF00520
ENSG00000169432	PF11933
ENSG00000169432	PF11933
ENSG00000169432	PF00520
ENSG00000111540	PF00071
ENSG00000164744	
ENSG00000111540	PF00071
ENSG00000235568	
ENSG00000100364	PF09741
ENSG00000280688	PF14580
ENSG00000070526	PF00777
ENSG00000105518	PF13664
ENSG00000235568	
ENSG00000111540	PF00071
ENSG00000169432	PF11933
ENSG00000169432	PF06512
ENSG00000169432	PF00520
ENSG00000169432	PF00520
ENSG00000169432	PF00520
ENSG00000169432	PF00520
ENSG00000105518	PF13664
ENSG00000164744	PF07738
ENSG00000111540	PF00071
ENSG00000156471	
ENSG00000088836	PF00955
ENSG00000100364	PF09741
ENSG00000157600	PF14808
ENSG00000102710	PF12090
ENSG00000102710	PF12090
ENSG00000125746	PF00400
ENSG00000125746	PF00400
ENSG00000125746	PF00400
ENSG00000125746	PF03451
ENSG00000100364	PF09741
ENSG00000157600	PF14808
ENSG00000157600	PF14808
ENSG00000108960	PF03006
ENSG00000197479	PF08266
ENSG00000197479	PF00028
ENSG00000197479	PF00028
ENSG00000197479	PF00028
ENSG00000197479	PF00028
ENSG00000197479	PF00028
ENSG00000197479	PF16492
ENSG00000102760	PF15151
ENSG00000105518	PF13664
ENSG00000108960	
ENSG00000154736	PF01421
ENSG00000154736	PF05986
ENSG00000154736	PF01562
ENSG00000154736	PF00090
ENSG00000154736	PF00090
ENSG00000164744	PF07738
ENSG00000111540	PF00071
ENSG00000100364	PF09741
ENSG00000197479	PF00028
ENSG00000197479	PF00028
ENSG00000197479	PF00028
ENSG00000197479	PF16492
ENSG00000156471	PF03034
ENSG00000088836	PF00955
ENSG00000040633	PF00628
ENSG00000105518	PF13664
ENSG00000157600	PF14808
ENSG00000105518	PF13664
ENSG00000157600	PF14808
ENSG00000164744	PF07738
ENSG00000105518	PF13664
ENSG00000030066	PF11715
ENSG00000125746	
ENSG00000030066	PF11715
ENSG00000064763	PF07993
ENSG00000040633	PF00628
ENSG00000105518	
ENSG00000105518	
ENSG00000070526	PF00777
ENSG00000088836	PF00955
ENSG00000030066	PF11715
ENSG00000105518	PF13664
ENSG00000070526	
ENSG00000125746	PF03451
ENSG00000125746	PF00400
ENSG00000125746	PF00400
ENSG00000125746	PF00400
ENSG00000125746	PF00400
ENSG00000125746	PF00400
ENSG00000125746	PF00400
ENSG00000088836	PF00955
ENSG00000105518	PF13664
ENSG00000105518	PF13664
ENSG00000105518	PF13664
ENSG00000101442	PF00022
ENSG00000101442	PF00022
ENSG00000131943	
ENSG00000088836	
ENSG00000070526	PF00777
ENSG00000141441	
ENSG00000030066	
ENSG00000154127	PF00300
ENSG00000154127	PF00627
ENSG00000154127	PF14604
ENSG00000131943	
ENSG00000125746	PF03451
ENSG00000125746	PF00400
ENSG00000125746	PF00400
ENSG00000125746	PF00400
ENSG00000125746	PF00400
ENSG00000125746	PF00400
ENSG00000125746	PF00400
ENSG00000161281	
ENSG00000030066	PF11715
ENSG00000214107	PF12440
ENSG00000214107	PF01454
ENSG00000175548	PF04922
ENSG00000125746	PF03451
ENSG00000125746	PF00400
ENSG00000125746	PF00400
ENSG00000125746	PF00400
ENSG00000125746	PF00400
ENSG00000125746	PF00400
ENSG00000125746	PF00400
ENSG00000214107	PF12440
ENSG00000214107	PF01454
ENSG00000100364	PF09741
ENSG00000244687	
ENSG00000131943	
ENSG00000175548	PF04922
ENSG00000168447	PF00858
ENSG00000214107	PF12440
ENSG00000214107	PF01454
ENSG00000100364	PF09741
ENSG00000108788	PF00010
ENSG00000125746	
ENSG00000113327	PF02932
ENSG00000113327	PF02931
ENSG00000040633	PF00628
ENSG00000100364	PF09741
ENSG00000168447	PF00858
ENSG00000125746	
ENSG00000108788	PF00010
ENSG00000178177	PF15090
ENSG00000175548	PF04922
ENSG00000040633	PF00628
ENSG00000125746	
ENSG00000168447	PF00858
ENSG00000100364	
ENSG00000113327	PF02931
ENSG00000113327	PF02932
ENSG00000108788	PF00010
ENSG00000125746	PF03451
ENSG00000125746	PF00400
ENSG00000125746	PF00400
ENSG00000125746	PF00400
ENSG00000131943	
ENSG00000178177	
ENSG00000168447	PF00858
ENSG00000100364	PF09741
ENSG00000168447	PF00858
ENSG00000205726	PF12763
ENSG00000205726	PF12763
ENSG00000205726	PF00018
ENSG00000205726	PF00018
ENSG00000205726	PF00018
ENSG00000205726	PF14604
ENSG00000205726	PF14604
ENSG00000205726	PF16617
ENSG00000131943	
ENSG00000125746	PF00400
ENSG00000125746	PF00400
ENSG00000100364	PF09741
ENSG00000125746	
ENSG00000131943	
ENSG00000141441	PF12736
ENSG00000205726	PF12763
ENSG00000178177	
ENSG00000168447	PF00858
ENSG00000113327	PF02932
ENSG00000113327	PF02931
ENSG00000131943	
ENSG00000178177	
ENSG00000167992	PF07645
ENSG00000167992	PF07645
ENSG00000111726	PF02348
ENSG00000131943	
ENSG00000141441	PF12736
ENSG00000138018	PF01066
ENSG00000070526	
ENSG00000130701	PF10482
ENSG00000111726	PF02348
ENSG00000101144	PF00019
ENSG00000101144	PF00688
ENSG00000135315	
ENSG00000070526	
ENSG00000161281	PF02238
ENSG00000101144	PF00019
ENSG00000101144	PF00688
ENSG00000111726	PF02348
ENSG00000113327	
ENSG00000178177	PF05225
ENSG00000178177	PF05225
ENSG00000111726	PF02348
ENSG00000161281	
ENSG00000108788	PF00010
ENSG00000040633	
ENSG00000144566	PF00071
ENSG00000040633	
ENSG00000113327	
ENSG00000178177	PF05225
ENSG00000178177	PF05225
ENSG00000144566	
ENSG00000101144	PF00688
ENSG00000101144	PF00019
ENSG00000113327	PF02931
ENSG00000113327	PF02932
ENSG00000040633	
ENSG00000070526	
ENSG00000101144	PF00019
ENSG00000101144	PF00688
ENSG00000101144	PF00688
ENSG00000255112	PF03357
ENSG00000125746	PF00400
ENSG00000188229	PF03953
ENSG00000188229	PF00091
ENSG00000198646	PF13820
ENSG00000144566	PF00071
ENSG00000040633	
ENSG00000142920	PF00278
ENSG00000142920	PF02784
ENSG00000125746	
ENSG00000198646	PF13820
ENSG00000040633	
ENSG00000125746	PF00400
ENSG00000125746	PF03451
ENSG00000145022	PF15128
ENSG00000040633	
ENSG00000125746	PF03451
ENSG00000135315	
ENSG00000198646	PF13820
ENSG00000125746	PF03451
ENSG00000144566	PF00071
ENSG00000198646	PF13820
ENSG00000125746	PF03451
ENSG00000144566	PF00071
ENSG00000182108	PF15198
ENSG00000125746	PF03451
ENSG00000181234	PF16070
ENSG00000181234	PF15705
ENSG00000181234	PF15706
ENSG00000182108	PF15198
ENSG00000040633	
ENSG00000135315	
ENSG00000125746	
ENSG00000131503	PF12796
ENSG00000131503	PF12796
ENSG00000131503	PF12796
ENSG00000131503	PF12796
ENSG00000131503	PF12796
ENSG00000131503	PF12796
ENSG00000131503	PF12796
ENSG00000131503	PF12796
ENSG00000131503	PF12796
ENSG00000131503	PF12796
ENSG00000131503	PF00013
ENSG00000100353	PF05091
ENSG00000100353	PF05091
ENSG00000135315	
ENSG00000131503	PF12796
ENSG00000131503	PF12796
ENSG00000131503	PF12796
ENSG00000131503	PF12796
ENSG00000131503	PF12796
ENSG00000131503	PF12796
ENSG00000131503	PF12796
ENSG00000131503	PF12796
ENSG00000131503	PF12796
ENSG00000131503	PF13606
ENSG00000138018	PF01066
ENSG00000176401	
ENSG00000100353	PF05091
ENSG00000138018	
ENSG00000119535	PF06328
ENSG00000119535	PF00041
ENSG00000168300	PF01135
ENSG00000167992	PF00093
ENSG00000167992	PF00093
ENSG00000167992	PF00093
ENSG00000167992	PF00093
ENSG00000167992	PF07645
ENSG00000167992	PF07645
ENSG00000167992	PF07645
ENSG00000167992	PF00093
ENSG00000167992	PF00093
ENSG00000119535	PF00041
ENSG00000119535	PF06328
ENSG00000138018	PF01066
ENSG00000183354	
ENSG00000068784	PF00575
ENSG00000068784	PF09371
ENSG00000068784	PF16921
ENSG00000068784	PF12836
ENSG00000100353	PF05091
ENSG00000131503	PF12796
ENSG00000131503	PF12796
ENSG00000131503	PF12796
ENSG00000131503	PF12796
ENSG00000064763	PF07993
ENSG00000064763	PF03015
ENSG00000167941	PF05463
ENSG00000213921	PF00046
ENSG00000119535	PF00041
ENSG00000119535	PF06328
ENSG00000182158	PF00170
ENSG00000131503	PF12796
ENSG00000182158	PF00170
ENSG00000131503	PF12796
ENSG00000131503	PF12796
ENSG00000131503	PF12796
ENSG00000131503	PF12796
ENSG00000182158	
ENSG00000100353	PF05091
ENSG00000064763	PF07993
ENSG00000064763	PF03015
ENSG00000182158	
ENSG00000100353	PF05091
ENSG00000167992	
ENSG00000182158	
ENSG00000131503	PF12796
ENSG00000131503	PF12796
ENSG00000131503	PF12796
ENSG00000131503	PF12796
ENSG00000131503	PF12796
ENSG00000131503	PF12796
ENSG00000168300	PF01135
