chr	start	end	name	strand	cluster_id	category
19	35550043	35563658	ENSG00000105675	-	C1680	PF08205
19	35550043	35563658	ENSG00000105675	-	C2096	PF13927
19	35612744	35625349	ENSG00000249115	+	C1612	PF07686
19	35612744	35625349	ENSG00000249115	+	C1680	PF08205
19	35612744	35625349	ENSG00000249115	+	C2096	PF13927
19	35629030	35637686	ENSG00000126254	+	C1612	PF07686
19	35629030	35637686	ENSG00000126254	+	C1680	PF08205
19	35629030	35637686	ENSG00000126254	+	C2096	PF13927
19	35641745	35644871	ENSG00000105672	+	C315	PF00076
19	35641745	35644871	ENSG00000105672	+	C1612	PF07686
19	35641745	35644871	ENSG00000105672	+	C1680	PF08205
19	35641745	35644871	ENSG00000105672	+	C2096	PF13927
19	35648223	35658861	ENSG00000126267	+	C315	PF00076
19	35648223	35658861	ENSG00000126267	+	C1612	PF07686
19	35648223	35658861	ENSG00000126267	+	C1680	PF08205
19	35648223	35658861	ENSG00000126267	+	C2096	PF13927
19	35666516	35678483	ENSG00000105668	+	C315	PF00076
19	35666516	35678483	ENSG00000105668	+	C1612	PF07686
19	35666516	35678483	ENSG00000105668	+	C1680	PF08205
19	35666516	35678483	ENSG00000105668	+	C2096	PF13927
19	35704527	35717038	ENSG00000011590	+	C315	PF00076
19	35704527	35717038	ENSG00000011590	+	C1612	PF07686
19	35704527	35717038	ENSG00000011590	+	C1680	PF08205
19	35704527	35717038	ENSG00000011590	+	C2096	PF13927
19	35718019	35738878	ENSG00000272333	+	C315	PF00076
19	35718019	35738878	ENSG00000272333	+	C1612	PF07686
19	35718019	35738878	ENSG00000272333	+	C1680	PF08205
19	35718019	35738878	ENSG00000272333	+	C2096	PF13927
19	35739252	35742453	ENSG00000126246	-	C869	PF00642
19	35738801	35742453	ENSG00000126246	-	C315	PF00076
19	35738801	35742453	ENSG00000126246	-	C1612	PF07686
19	35738801	35742453	ENSG00000126246	-	C1680	PF08205
19	35738801	35742453	ENSG00000126246	-	C2096	PF13927
19	35745114	35745432	ENSG00000267120	-	C1758	PF10251
19	35739252	35745432	ENSG00000267120	-	C315	PF00076
19	35739252	35745432	ENSG00000267120	-	C1612	PF07686
19	35739252	35745432	ENSG00000267120	-	C1680	PF08205
19	35739252	35745432	ENSG00000267120	-	C2096	PF13927
19	35745114	35745445	ENSG00000161265	-	C1758	PF10251
19	35742464	35745445	ENSG00000161265	-	C1612	PF07686
19	35742464	35745445	ENSG00000161265	-	C1680	PF08205
19	35742464	35745445	ENSG00000161265	-	C2096	PF13927
19	35745114	35745445	ENSG00000205155	+	C869	PF00642
19	35745114	35745445	ENSG00000205155	+	C315	PF00076
19	35745114	35747519	ENSG00000205155	+	C1612	PF07686
19	35745114	35747519	ENSG00000205155	+	C1680	PF08205
19	35745114	35747519	ENSG00000205155	+	C2096	PF13927
19	35745678	35754519	ENSG00000188223	+	C1612	PF07686
19	35745678	35754519	ENSG00000188223	+	C1680	PF08205
19	35745678	35754519	ENSG00000188223	+	C2096	PF13927
19	35748361	35754519	ENSG00000267796	+	C1758	PF10251
19	35748361	35754519	ENSG00000267796	+	C1612	PF07686
19	35748361	35754519	ENSG00000267796	+	C1680	PF08205
19	35748361	35754519	ENSG00000267796	+	C2096	PF13927
19	35754568	35758079	ENSG00000004776	-	C1612	PF07686
19	35754568	35758079	ENSG00000004776	-	C1680	PF08205
19	35754568	35758079	ENSG00000004776	-	C2096	PF13927
19	35758143	35771028	ENSG00000167595	+	C1612	PF07686
19	35758143	35771028	ENSG00000167595	+	C1680	PF08205
19	35758143	35771028	ENSG00000167595	+	C2096	PF13927
19	35774532	35788822	ENSG00000004777	+	C1612	PF07686
19	35774532	35788822	ENSG00000004777	+	C1680	PF08205
19	35774532	35788822	ENSG00000004777	+	C2096	PF13927
19	35799988	35813299	ENSG00000250799	-	C1612	PF07686
19	35799988	35813299	ENSG00000250799	-	C1680	PF08205
19	35799988	35813299	ENSG00000250799	-	C2096	PF13927
19	35855861	35869287	ENSG00000161270	-	C1590	PF07679
19	35855861	35867109	ENSG00000126259	+	C147	PF00041
19	35855861	35867109	ENSG00000126259	+	C1612	PF07686
19	35867899	35879791	ENSG00000105290	+	C147	PF00041
19	35867899	35879791	ENSG00000105290	+	C1590	PF07679
19	35867899	35869287	ENSG00000105290	+	C1612	PF07686
19	35867899	35869287	ENSG00000105290	+	C1680	PF08205
19	35867899	35869287	ENSG00000105290	+	C2096	PF13927
19	35887653	35902303	ENSG00000167604	-	C147	PF00041
19	35887653	35902303	ENSG00000167604	-	C1590	PF07679
19	35902480	35904377	ENSG00000126264	+	C147	PF00041
19	35902480	35904377	ENSG00000126264	+	C1590	PF07679
19	35902480	35904377	ENSG00000126264	+	C1836	PF12796
19	35904401	35908295	ENSG00000011600	-	C147	PF00041
19	35904401	35908295	ENSG00000011600	-	C1590	PF07679
19	35904401	35908295	ENSG00000011600	-	C1836	PF12796
19	35935358	35945767	ENSG00000126243	+	C1836	PF12796
19	35995199	35996315	ENSG00000205138	+	C1836	PF12796
19	36003307	36008793	ENSG00000181392	-	C1836	PF12796
19	36009120	36014239	ENSG00000239382	-	C1836	PF12796
19	36034985	36054762	ENSG00000161277	-	C1058	PF01302
19	36054881	36105106	ENSG00000075702	+	C1058	PF01302
19	36111151	36113711	ENSG00000105261	+	C1058	PF01302
19	36113710	36115346	ENSG00000105258	-	C1058	PF01302
19	36214602	36238774	ENSG00000167635	+	C1105	PF01352
19	36510695	36528660	ENSG00000254004	-	C1105	PF01352
19	36510695	36528660	ENSG00000254004	-	C1890	PF13465
19	36534774	36605276	ENSG00000186020	-	C1890	PF13465
19	36534774	36605276	ENSG00000186020	-	C2083	PF13912
19	36604817	36634113	ENSG00000161298	+	C1890	PF13465
19	36604817	36634113	ENSG00000161298	+	C2018	PF13894
19	36637192	36666853	ENSG00000197808	-	C1890	PF13465
19	36637192	36666853	ENSG00000197808	-	C2018	PF13894
19	36687612	36727701	ENSG00000189042	+	C1890	PF13465
19	36687612	36727701	ENSG00000189042	+	C2018	PF13894
19	36714383	36772825	ENSG00000267041	-	C1890	PF13465
19	36817428	36850787	ENSG00000197863	-	C1890	PF13465
19	36850361	36913029	ENSG00000251247	+	C1105	PF01352
19	36888124	36916291	ENSG00000185869	-	C1890	PF13465
19	36888124	36916291	ENSG00000185869	-	C2083	PF13912
19	36916329	36998700	ENSG00000198453	+	C1890	PF13465
19	37093019	37210512	ENSG00000267360	-	C466	PF00096
19	37093019	37210512	ENSG00000267360	-	C1890	PF13465
19	37093019	37210512	ENSG00000267360	-	C2083	PF13912
19	37106734	37172741	ENSG00000196967	-	C1890	PF13465
19	37106734	37172741	ENSG00000196967	-	C2083	PF13912
19	37181579	37218153	ENSG00000245680	-	C1890	PF13465
19	37217926	37248738	ENSG00000188283	+	C2083	PF13912
19	37312837	37369365	ENSG00000181666	+	C1890	PF13465
19	37312837	37369365	ENSG00000181666	+	C2083	PF13912
19	37371061	37393066	ENSG00000189164	+	C1890	PF13465
19	37467585	37469275	ENSG00000171827	+	C1890	PF13465
19	37506939	37548762	ENSG00000188227	+	C2083	PF13912
19	37667751	37692322	ENSG00000196381	-	C1105	PF01352
19	37667751	37692322	ENSG00000196381	-	C2083	PF13912
19	37689865	37719188	ENSG00000267552	-	C466	PF00096
19	37689865	37719188	ENSG00000267552	-	C2083	PF13912
19	38289151	38292614	ENSG00000167642	+	C2233	PF15761
19	38251237	38256591	ENSG00000167641	-	C81	PF00014
19	38304161	38304910	ENSG00000167644	+	C81	PF00014
19	38384265	38388082	ENSG00000179168	-	C1748	PF10075
19	38388421	38399587	ENSG00000188766	+	C1748	PF10075
19	38403135	38409088	ENSG00000130244	+	C1748	PF10075
19	38409051	38426305	ENSG00000171777	-	C1748	PF10075
19	38433699	38587564	ENSG00000196218	+	C1748	PF10075
19	38587641	38618882	ENSG00000104814	-	C1748	PF10075
19	38817471	38832005	ENSG00000104823	-	C2017	PF13893
19	38836388	38840178	ENSG00000104824	-	C690	PF00378
19	38915404	38930896	ENSG00000104835	-	C1430	PF04300
19	38930548	38933162	ENSG00000128626	+	C809	PF00587
19	38930548	38933162	ENSG00000128626	+	C1430	PF04300
19	38941401	38949855	ENSG00000269190	-	C809	PF00587
19	39083913	39111493	ENSG00000183760	+	C1430	PF04300
19	39125770	39182816	ENSG00000130669	+	C1430	PF04300
19	39834458	39846414	ENSG00000105202	-	C257	PF00069
19	39863323	39934626	ENSG00000275395	-	C257	PF00069
19	39971005	39981441	ENSG00000013275	+	C257	PF00069
19	39984134	40021041	ENSG00000187187	+	C257	PF00069
19	40028260	40056209	ENSG00000128000	-	C257	PF00069
19	40069152	40090938	ENSG00000197782	-	C257	PF00069
19	40216058	40218399	ENSG00000174521	-	C257	PF00069
19	40222208	40226690	ENSG00000105219	-	C257	PF00069
19	40319536	40348527	ENSG00000160392	-	C257	PF00069
19	40348456	40380439	ENSG00000105223	+	C257	PF00069
19	40778216	40786685	ENSG00000268975	+	C306	PF00071
19	40778216	40786685	ENSG00000167578	+	C1571	PF07653
19	40778242	40786685	ENSG00000171570	+	C1571	PF07653
19	40798996	40808198	ENSG00000269858	+	C306	PF00071
19	40801297	40808198	ENSG00000268797	+	C306	PF00071
19	40843538	40898282	ENSG00000268797	+	C240	PF00067
19	41262496	41307598	ENSG00000105323	+	C2095	PF13927
19	41350853	41353911	ENSG00000105329	-	C914	PF00676
19	41301587	41353911	ENSG00000105329	-	C2095	PF13927
19	41310189	41324883	ENSG00000142039	+	C2095	PF13927
19	41350853	41425001	ENSG00000255730	+	C2095	PF13927
19	41350911	41384083	ENSG00000142046	+	C914	PF00676
19	41350911	41384083	ENSG00000142046	+	C2095	PF13927
19	41354421	41364173	ENSG00000123810	-	C914	PF00676
19	41354421	41364173	ENSG00000123810	-	C2095	PF13927
19	41386374	41397479	ENSG00000077348	-	C914	PF00676
19	41386374	41397479	ENSG00000077348	-	C2095	PF13927
19	41397460	41425005	ENSG00000248098	+	C2095	PF13927
19	41425359	41428730	ENSG00000177191	-	C2095	PF13927
19	41431318	41440717	ENSG00000105341	-	C2095	PF13927
19	41443158	41444765	ENSG00000204978	+	C2095	PF13927
19	41549518	41586844	ENSG00000007129	+	C2095	PF13927
19	41618971	41627074	ENSG00000105352	-	C195	PF00047
19	41618971	41627074	ENSG00000105352	-	C2045	PF13895
19	41618971	41627074	ENSG00000105352	-	C2095	PF13927
19	41673307	41706976	ENSG00000007306	-	C195	PF00047
19	41673307	41706976	ENSG00000007306	-	C2045	PF13895
19	41708585	41729798	ENSG00000105388	+	C195	PF00047
19	41708612	41761282	ENSG00000267881	+	C195	PF00047
19	41708612	41761282	ENSG00000267881	+	C2045	PF13895
19	41708612	41761282	ENSG00000267881	+	C2095	PF13927
19	41750977	41772208	ENSG00000086548	+	C195	PF00047
19	41796437	41811553	ENSG00000170956	+	C195	PF00047
19	41837074	41844697	ENSG00000273111	-	C195	PF00047
19	41844743	41852333	ENSG00000142025	+	C195	PF00047
19	41859918	41872926	ENSG00000105372	+	C195	PF00047
19	42068477	42069498	ENSG00000105737	-	C468	PF00096
19	42068477	42069498	ENSG00000105737	-	C2024	PF13894
19	42068477	42069498	ENSG00000105737	-	C2070	PF13912
19	42086110	42196585	ENSG00000028277	-	C468	PF00096
19	42086110	42196585	ENSG00000028277	-	C2024	PF13894
19	42086110	42196585	ENSG00000028277	-	C2070	PF13912
19	42198598	42220140	ENSG00000160570	-	C468	PF00096
19	42198598	42220140	ENSG00000160570	-	C2024	PF13894
19	42198598	42220140	ENSG00000160570	-	C2070	PF13912
19	42247572	42255132	ENSG00000105722	-	C255	PF00069
19	42721638	42740569	ENSG00000221826	-	C2094	PF13927
19	43166256	43186536	ENSG00000204941	-	C2094	PF13927
19	43211791	43269530	ENSG00000183668	-	C2094	PF13927
19	43353659	43363172	ENSG00000204936	+	C1625	PF07686
19	43353659	43363172	ENSG00000204936	+	C2094	PF13927
19	43401496	43418597	ENSG00000131126	+	C1625	PF07686
19	43401496	43418597	ENSG00000131126	+	C2094	PF13927
19	43460787	43465660	ENSG00000124466	-	C1625	PF07686
19	43460787	43465660	ENSG00000124466	-	C2094	PF13927
19	43474954	43504935	ENSG00000176531	-	C109	PF00021
19	43474954	43504935	ENSG00000176531	-	C1625	PF07686
19	43474954	43504935	ENSG00000176531	-	C2094	PF13927
19	43506719	43527244	ENSG00000105755	-	C109	PF00021
19	43525497	43527244	ENSG00000105755	-	C441	PF00096
19	43506719	43527244	ENSG00000105755	-	C1625	PF07686
19	43506719	43527244	ENSG00000105755	-	C2094	PF13927
19	43525497	43536130	ENSG00000176472	+	C109	PF00021
19	43525497	43536130	ENSG00000176472	+	C1625	PF07686
19	43525497	43536130	ENSG00000176472	+	C2094	PF13927
19	43543040	43580473	ENSG00000073050	-	C109	PF00021
19	43543040	43580473	ENSG00000073050	-	C441	PF00096
19	43543040	43580473	ENSG00000073050	-	C1625	PF07686
19	43543040	43580473	ENSG00000073050	-	C2094	PF13927
19	43554692	43593036	ENSG00000268361	-	C109	PF00021
19	43554692	43593036	ENSG00000268361	-	C441	PF00096
19	43554692	43593036	ENSG00000268361	-	C1625	PF07686
19	43554692	43593036	ENSG00000268361	-	C2094	PF13927
19	43576800	43583964	ENSG00000234465	+	C1219	PF01834
19	43576800	43583964	ENSG00000234465	+	C441	PF00096
19	43576800	43583964	ENSG00000234465	+	C1625	PF07686
19	43576800	43583964	ENSG00000234465	+	C2094	PF13927
19	43584369	43593036	ENSG00000167378	-	C1219	PF01834
19	43584369	43596135	ENSG00000167378	-	C109	PF00021
19	43584369	43596135	ENSG00000167378	-	C441	PF00096
19	43584369	43596135	ENSG00000167378	-	C1625	PF07686
19	43584369	43596135	ENSG00000167378	-	C2094	PF13927
19	43596392	43601157	ENSG00000124444	+	C109	PF00021
19	43596392	43601157	ENSG00000124444	+	C1625	PF07686
19	43596392	43601157	ENSG00000124444	+	C2094	PF13927
19	43596617	43614497	ENSG00000226763	+	C109	PF00021
19	43596617	43614497	ENSG00000226763	+	C441	PF00096
19	43596617	43614497	ENSG00000226763	+	C1625	PF07686
19	43596617	43614497	ENSG00000226763	+	C2067	PF13912
19	43596617	43614497	ENSG00000226763	+	C2094	PF13927
19	43607219	43619874	ENSG00000131116	-	C109	PF00021
19	43607219	43619874	ENSG00000131116	-	C441	PF00096
19	43607219	43619874	ENSG00000131116	-	C1625	PF07686
19	43607219	43619874	ENSG00000131116	-	C2067	PF13912
19	43607219	43619874	ENSG00000131116	-	C2094	PF13927
19	43622368	43639839	ENSG00000105767	-	C109	PF00021
19	43622368	43639839	ENSG00000105767	-	C441	PF00096
19	43622368	43639839	ENSG00000105767	-	C2067	PF13912
19	43646095	43670547	ENSG00000011422	-	C441	PF00096
19	43646095	43670547	ENSG00000011422	-	C2067	PF13912
19	43716010	43720021	ENSG00000124449	+	C109	PF00021
19	43716010	43720021	ENSG00000124449	+	C441	PF00096
19	43716010	43720021	ENSG00000124449	+	C2067	PF13912
19	43727992	43754990	ENSG00000105771	-	C109	PF00021
19	43727992	43754990	ENSG00000105771	-	C441	PF00096
19	43727992	43754990	ENSG00000105771	-	C2067	PF13912
19	43766533	43781257	ENSG00000104783	-	C109	PF00021
19	43766533	43781257	ENSG00000104783	-	C441	PF00096
19	43766533	43781257	ENSG00000104783	-	C2067	PF13912
19	43795929	43827206	ENSG00000159871	-	C441	PF00096
19	43795929	43827206	ENSG00000159871	-	C2067	PF13912
19	43912629	43935278	ENSG00000124459	-	C2067	PF13912
19	43951223	43967709	ENSG00000159905	+	C2067	PF13912
19	44002948	44013926	ENSG00000159882	+	C441	PF00096
19	44002948	44013926	ENSG00000159882	+	C1858	PF12874
19	44002948	44013926	ENSG00000159882	+	C2067	PF13912
19	44025342	44033112	ENSG00000159885	+	C1858	PF12874
19	44025342	44033112	ENSG00000159885	+	C2067	PF13912
19	44025354	44087318	ENSG00000267022	+	C1858	PF12874
19	44025354	44087318	ENSG00000267022	+	C2067	PF13912
19	44051367	44067991	ENSG00000178386	+	C1858	PF12874
19	44051367	44067991	ENSG00000178386	+	C2067	PF13912
19	44072144	44089613	ENSG00000186026	+	C1858	PF12874
19	44094339	44109886	ENSG00000267680	+	C1858	PF12874
19	44141557	44160309	ENSG00000263002	+	C1858	PF12874
19	44165073	44178381	ENSG00000167380	+	C1858	PF12874
19	44165073	44178381	ENSG00000167380	+	C2067	PF13912
19	44207547	44237268	ENSG00000131115	+	C1858	PF12874
19	44228729	44305046	ENSG00000159917	-	C2067	PF13912
19	44259880	44275317	ENSG00000159915	+	C1858	PF12874
19	44259880	44275317	ENSG00000159915	+	C2067	PF13912
19	44326555	44367217	ENSG00000062370	-	C2067	PF13912
19	44329695	44401608	ENSG00000267173	-	C441	PF00096
19	44329695	44401608	ENSG00000267173	-	C2067	PF13912
19	44382298	44401608	ENSG00000267508	-	C2067	PF13912
19	44613630	44636781	ENSG00000216588	+	C2093	PF13927
19	44643798	44663583	ENSG00000073008	+	C2093	PF13927
19	44662278	44684359	ENSG00000186567	+	C1679	PF08205
19	44662278	44684359	ENSG00000186567	+	C2093	PF13927
19	44699151	44710714	ENSG00000213892	+	C1611	PF07686
19	44699151	44710714	ENSG00000213892	+	C1679	PF08205
19	44699151	44710714	ENSG00000213892	+	C2093	PF13927
19	44747705	44760044	ENSG00000069399	+	C2035	PF13895
19	44747705	44760044	ENSG00000069399	+	C1611	PF07686
19	44747705	44760044	ENSG00000069399	+	C1679	PF08205
19	44747705	44760044	ENSG00000069399	+	C2093	PF13927
19	44777869	44800634	ENSG00000142273	+	C2035	PF13895
19	44777869	44800634	ENSG00000142273	+	C1611	PF07686
19	44777869	44800634	ENSG00000142273	+	C1679	PF08205
19	44777869	44800634	ENSG00000142273	+	C2093	PF13927
19	44942238	44945496	ENSG00000267467	+	C1477	PF05355
19	44946035	44949565	ENSG00000234906	+	C2171	PF15119
19	45079288	45091524	ENSG00000142252	+	C256	PF00069
19	45212621	45245431	ENSG00000007047	+	C1506	PF06046
19	45091396	45148077	ENSG00000104866	+	C256	PF00069
19	45149750	45158737	ENSG00000179846	-	C256	PF00069
19	45162928	45178237	ENSG00000007255	-	C256	PF00069
19	45178745	45181801	ENSG00000189114	+	C256	PF00069
19	45179822	45202444	ENSG00000267545	+	C256	PF00069
19	45212621	45245431	ENSG00000283632	-	C256	PF00069
19	45213069	45231852	ENSG00000130201	-	C256	PF00069
19	45306414	45322977	ENSG00000104879	-	C256	PF00069
19	45333434	45351520	ENSG00000104892	+	C256	PF00069
19	45349837	45370918	ENSG00000104884	-	C256	PF00069
19	45379634	45406349	ENSG00000104881	-	C256	PF00069
19	45406209	45410766	ENSG00000117877	+	C256	PF00069
19	45407333	45478828	ENSG00000012061	-	C256	PF00069
19	45467995	45475179	ENSG00000125740	+	C256	PF00069
19	45485289	45497061	ENSG00000125744	-	C256	PF00069
19	45488777	45502510	ENSG00000213889	+	C256	PF00069
19	45506579	45526983	ENSG00000125753	+	C256	PF00069
19	45527427	45602212	ENSG00000125741	-	C256	PF00069
19	45589764	45602208	ENSG00000177464	-	C256	PF00069
19	45606994	45645629	ENSG00000125746	-	C256	PF00069
19	45668244	45683724	ENSG00000010310	+	C706	PF00400
19	45668244	45683724	ENSG00000010310	+	C256	PF00069
19	45687454	45692569	ENSG00000125743	-	C706	PF00400
19	45687454	45692569	ENSG00000125743	-	C256	PF00069
19	45692483	45703989	ENSG00000011478	+	C706	PF00400
19	45692483	45703989	ENSG00000011478	+	C256	PF00069
19	45710629	45730904	ENSG00000177051	-	C706	PF00400
19	45710629	45730904	ENSG00000177051	-	C256	PF00069
19	45733251	45764534	ENSG00000237452	+	C706	PF00400
19	45733251	45764534	ENSG00000237452	+	C256	PF00069
19	45764785	45769226	ENSG00000177045	-	C706	PF00400
19	45764785	45769226	ENSG00000177045	-	C256	PF00069
19	45769717	45782552	ENSG00000104936	-	C706	PF00400
19	45779437	45785973	ENSG00000268434	-	C706	PF00400
19	45779437	45782552	ENSG00000268434	-	C256	PF00069
19	46410372	46413584	ENSG00000169515	-	C1688	PF08321
19	46424697	46428951	ENSG00000277531	-	C1688	PF08321
19	46466491	46471563	ENSG00000182013	-	C1688	PF08321
19	46480796	46496498	ENSG00000230510	-	C2145	PF14893
19	46486906	46496498	ENSG00000204851	-	C1688	PF08321
19	46601074	46601200	ENSG00000160014	+	C1688	PF08321
19	48465837	48466980	ENSG00000182324	+	C1109	PF01369
19	48469032	48472431	ENSG00000268465	+	C547	PF00169
19	48485271	48513189	ENSG00000142235	-	C547	PF00169
19	48552075	48599425	ENSG00000088002	+	C547	PF00169
19	48600810	48614854	ENSG00000105523	-	C547	PF00169
19	48606743	48607714	ENSG00000177202	+	C547	PF00169
19	48615328	48619536	ENSG00000063177	-	C547	PF00169
19	48619291	48630717	ENSG00000063176	+	C547	PF00169
19	48630030	48637438	ENSG00000105516	-	C547	PF00169
19	48637942	48646312	ENSG00000063180	-	C547	PF00169
19	48661407	48673081	ENSG00000142233	-	C547	PF00169
19	48695971	48705950	ENSG00000176920	+	C547	PF00169
19	48712742	48719721	ENSG00000176909	-	C1168	PF01531
19	48712742	48719721	ENSG00000176909	-	C547	PF00169
19	48720587	48740721	ENSG00000105538	-	C1168	PF01531
19	48720587	48740721	ENSG00000105538	-	C547	PF00169
19	48740852	48746909	ENSG00000182264	-	C1168	PF01531
19	48740852	48746909	ENSG00000182264	-	C547	PF00169
19	48748011	48755390	ENSG00000174951	-	C547	PF00169
19	48755559	48758330	ENSG00000105550	+	C547	PF00169
19	48795062	48811029	ENSG00000105552	-	C547	PF00169
19	48813017	48836678	ENSG00000087076	-	C547	PF00169
19	49015980	49015995	ENSG00000183207	+	C62	PF00007
19	49017496	49020523	ENSG00000268655	-	C62	PF00007
19	49055793	49058860	ENSG00000283663	-	C62	PF00007
19	49085419	49108605	ENSG00000104852	+	C782	PF00520
19	49114324	49118460	ENSG00000104863	+	C782	PF00520
19	49118397	49119140	ENSG00000221916	-	C782	PF00520
19	49119389	49151026	ENSG00000177380	+	C782	PF00520
19	49151198	49155424	ENSG00000130528	-	C782	PF00520
19	49859882	49860744	ENSG00000039650	-	C1779	PF11232
19	49948985	49958391	ENSG00000269179	-	C1591	PF07679
19	49976467	50025946	ENSG00000105053	-	C1591	PF07679
19	50025714	50053414	ENSG00000142528	+	C1591	PF07679
19	50152548	50163195	ENSG00000161652	-	C1591	PF07679
19	50188186	50310545	ENSG00000105357	+	C1591	PF07679
19	50311937	50333515	ENSG00000131398	-	C1591	PF07679
19	50329653	50382982	ENSG00000131408	+	C1591	PF07679
19	50358477	50365830	ENSG00000131400	-	C1591	PF07679
19	50415799	50418018	ENSG00000062822	+	C569	PF00178
19	50384204	50418018	ENSG00000062822	+	C1591	PF07679
19	50415799	50428409	ENSG00000142539	+	C1591	PF07679
19	50418938	50428409	ENSG00000269404	+	C515	PF00136
19	50418938	50428409	ENSG00000269404	+	C2112	PF14260
19	50418938	50431313	ENSG00000269404	+	C1591	PF07679
19	50466785	50476753	ENSG00000142530	-	C1591	PF07679
19	50476400	50490870	ENSG00000161671	+	C1591	PF07679
19	50505998	50511353	ENSG00000161677	-	C1591	PF07679
19	50511600	50514690	ENSG00000204653	-	C1591	PF07679
19	51225064	51243860	ENSG00000105383	+	C2038	PF13895
19	51246348	51269330	ENSG00000179213	+	C192	PF00047
19	51246348	51269330	ENSG00000179213	+	C1599	PF07686
19	51246348	51269330	ENSG00000179213	+	C2038	PF13895
19	51311848	51330354	ENSG00000142549	+	C1599	PF07686
19	51311848	51330354	ENSG00000142549	+	C2038	PF13895
19	51331536	51342124	ENSG00000186806	-	C192	PF00047
19	51331536	51342124	ENSG00000186806	-	C1599	PF07686
19	51331536	51342124	ENSG00000186806	-	C2099	PF13927
19	51345169	51366418	ENSG00000105379	-	C192	PF00047
19	51345169	51366418	ENSG00000105379	-	C1599	PF07686
19	51345169	51366418	ENSG00000105379	-	C2038	PF13895
19	51345169	51366418	ENSG00000105379	-	C2099	PF13927
19	51350373	51368099	ENSG00000269403	-	C192	PF00047
19	51367098	51368099	ENSG00000269403	-	C955	PF00822
19	51350373	51368099	ENSG00000269403	-	C1599	PF07686
19	51350373	51368099	ENSG00000269403	-	C2038	PF13895
19	51350373	51368099	ENSG00000269403	-	C2099	PF13927
19	51367098	51369003	ENSG00000160318	-	C192	PF00047
19	51367098	51369003	ENSG00000160318	-	C1599	PF07686
19	51367098	51369003	ENSG00000160318	-	C2038	PF13895
19	51367098	51369003	ENSG00000160318	-	C2099	PF13927
19	51371606	51372715	ENSG00000105374	-	C192	PF00047
19	51371606	51372715	ENSG00000105374	-	C1599	PF07686
19	51371606	51372715	ENSG00000105374	-	C2038	PF13895
19	51371606	51372715	ENSG00000105374	-	C2099	PF13927
19	51379909	51387960	ENSG00000105370	-	C192	PF00047
19	51379909	51387960	ENSG00000105370	-	C1599	PF07686
19	51379909	51387960	ENSG00000105370	-	C2038	PF13895
19	51379909	51387960	ENSG00000105370	-	C2099	PF13927
19	51388289	51390574	ENSG00000262874	-	C192	PF00047
19	51388289	51390574	ENSG00000262874	-	C1599	PF07686
19	51388289	51390574	ENSG00000262874	-	C2038	PF13895
19	51388289	51390574	ENSG00000262874	-	C2099	PF13927
19	51410021	51417803	ENSG00000142512	-	C192	PF00047
19	51410021	51417803	ENSG00000142512	-	C2099	PF13927
19	51450847	51458456	ENSG00000105366	-	C192	PF00047
19	51450847	51458456	ENSG00000105366	-	C2038	PF13895
19	51478622	51490952	ENSG00000213822	+	C192	PF00047
19	51478622	51490952	ENSG00000213822	+	C1599	PF07686
19	51478622	51490952	ENSG00000213822	+	C2038	PF13895
19	51478622	51490952	ENSG00000213822	+	C2099	PF13927
19	51491357	51501789	ENSG00000254521	-	C192	PF00047
19	51491357	51501789	ENSG00000254521	-	C2038	PF13895
19	51519525	51531856	ENSG00000105492	-	C2038	PF13895
19	51571298	51592508	ENSG00000105497	+	C1599	PF07686
19	51571298	51592508	ENSG00000105497	+	C2038	PF13895
19	51611927	51645545	ENSG00000105501	-	C442	PF00096
19	51611927	51645545	ENSG00000105501	-	C1089	PF01352
19	51611927	51645545	ENSG00000105501	-	C2038	PF13895
19	51612091	51646889	ENSG00000268500	-	C442	PF00096
19	51612091	51646889	ENSG00000268500	-	C1089	PF01352
19	51612091	51646801	ENSG00000268500	-	C2038	PF13895
19	51642553	51646801	ENSG00000254415	-	C442	PF00096
19	51642553	51646801	ENSG00000254415	-	C1089	PF01352
19	51693340	51712387	ENSG00000182310	+	C442	PF00096
19	51693340	51712387	ENSG00000182310	+	C1089	PF01352
19	51713112	51723994	ENSG00000105509	-	C442	PF00096
19	51713112	51723994	ENSG00000105509	-	C1089	PF01352
19	51745172	51804110	ENSG00000171051	-	C442	PF00096
19	51745172	51804110	ENSG00000171051	-	C1089	PF01352
19	51752026	51770526	ENSG00000171049	+	C442	PF00096
19	51752026	51770526	ENSG00000171049	+	C1089	PF01352
19	51795163	51826189	ENSG00000187474	+	C442	PF00096
19	51795163	51826189	ENSG00000187474	+	C1089	PF01352
19	51964343	51986856	ENSG00000256683	-	C2065	PF13912
19	52012765	52030240	ENSG00000142556	-	C2065	PF13912
19	52190039	52229533	ENSG00000105568	+	C442	PF00096
19	52190039	52229533	ENSG00000105568	+	C1089	PF01352
19	52190039	52229533	ENSG00000105568	+	C2065	PF13912
19	52336245	52367778	ENSG00000167554	+	C2065	PF13912
19	52397849	52418412	ENSG00000167555	+	C2065	PF13912
19	52429187	52452315	ENSG00000198633	+	C2065	PF13912
19	52594060	52690496	ENSG00000167766	-	C1854	PF12874
19	52594060	52690496	ENSG00000167766	-	C2065	PF13912
19	52764195	52786791	ENSG00000189190	-	C1089	PF01352
19	52797409	52857600	ENSG00000198538	-	C2065	PF13912
